variable,value,frequency,percent
county_fips,06007,1,0.031036623215394164
county_fips,06009,1,0.031036623215394164
county_fips,06011,1,0.031036623215394164
county_fips,06013,1,0.031036623215394164
county_fips,06015,1,0.031036623215394164
county_fips,06017,1,0.031036623215394164
county_fips,06019,1,0.031036623215394164
county_fips,06021,1,0.031036623215394164
county_fips,06023,1,0.031036623215394164
county_fips,06025,1,0.031036623215394164
county_fips,06027,1,0.031036623215394164
county_fips,06029,1,0.031036623215394164
county_fips,06031,1,0.031036623215394164
county_fips,06033,1,0.031036623215394164
county_fips,06035,1,0.031036623215394164
county_fips,06037,1,0.031036623215394164
county_fips,06039,1,0.031036623215394164
county_fips,06041,1,0.031036623215394164
county_fips,06043,1,0.031036623215394164
county_fips,06045,1,0.031036623215394164
county_fips,06047,1,0.031036623215394164
county_fips,06049,1,0.031036623215394164
county_fips,06051,1,0.031036623215394164
county_fips,06053,1,0.031036623215394164
county_fips,06055,1,0.031036623215394164
county_fips,06057,1,0.031036623215394164
county_fips,06059,1,0.031036623215394164
county_fips,06061,1,0.031036623215394164
county_fips,06063,1,0.031036623215394164
county_fips,06065,1,0.031036623215394164
county_fips,06067,1,0.031036623215394164
county_fips,06069,1,0.031036623215394164
county_fips,06071,1,0.031036623215394164
county_fips,06073,1,0.031036623215394164
county_fips,06075,1,0.031036623215394164
county_fips,06077,1,0.031036623215394164
county_fips,06079,1,0.031036623215394164
county_fips,06081,1,0.031036623215394164
county_fips,06083,1,0.031036623215394164
county_fips,06085,1,0.031036623215394164
county_fips,06087,1,0.031036623215394164
county_fips,06089,1,0.031036623215394164
county_fips,06091,1,0.031036623215394164
county_fips,06093,1,0.031036623215394164
county_fips,06095,1,0.031036623215394164
county_fips,06097,1,0.031036623215394164
county_fips,06099,1,0.031036623215394164
county_fips,06101,1,0.031036623215394164
county_fips,06103,1,0.031036623215394164
county_fips,06105,1,0.031036623215394164
county_fips,06107,1,0.031036623215394164
county_fips,06109,1,0.031036623215394164
county_fips,06111,1,0.031036623215394164
county_fips,06113,1,0.031036623215394164
county_fips,06115,1,0.031036623215394164
county_fips,08001,1,0.031036623215394164
county_fips,08003,1,0.031036623215394164
county_fips,08005,1,0.031036623215394164
county_fips,08007,1,0.031036623215394164
county_fips,08009,1,0.031036623215394164
county_fips,08011,1,0.031036623215394164
county_fips,08013,1,0.031036623215394164
county_fips,08014,1,0.031036623215394164
county_fips,08015,1,0.031036623215394164
county_fips,08017,1,0.031036623215394164
county_fips,08019,1,0.031036623215394164
county_fips,08021,1,0.031036623215394164
county_fips,08023,1,0.031036623215394164
county_fips,08025,1,0.031036623215394164
county_fips,08027,1,0.031036623215394164
county_fips,08029,1,0.031036623215394164
county_fips,08031,1,0.031036623215394164
county_fips,08033,1,0.031036623215394164
county_fips,08035,1,0.031036623215394164
county_fips,08037,1,0.031036623215394164
county_fips,08039,1,0.031036623215394164
county_fips,08041,1,0.031036623215394164
county_fips,08043,1,0.031036623215394164
county_fips,08045,1,0.031036623215394164
county_fips,08047,1,0.031036623215394164
county_fips,08049,1,0.031036623215394164
county_fips,08051,1,0.031036623215394164
county_fips,08053,1,0.031036623215394164
county_fips,08055,1,0.031036623215394164
county_fips,08057,1,0.031036623215394164
county_fips,08059,1,0.031036623215394164
county_fips,08061,1,0.031036623215394164
county_fips,08063,1,0.031036623215394164
county_fips,08065,1,0.031036623215394164
county_fips,08067,1,0.031036623215394164
county_fips,08069,1,0.031036623215394164
county_fips,08071,1,0.031036623215394164
county_fips,08073,1,0.031036623215394164
county_fips,08075,1,0.031036623215394164
county_fips,08077,1,0.031036623215394164
county_fips,08079,1,0.031036623215394164
county_fips,08081,1,0.031036623215394164
county_fips,08083,1,0.031036623215394164
county_fips,08085,1,0.031036623215394164
county_fips,08087,1,0.031036623215394164
county_fips,08089,1,0.031036623215394164
county_fips,08091,1,0.031036623215394164
county_fips,08093,1,0.031036623215394164
county_fips,08095,1,0.031036623215394164
county_fips,08097,1,0.031036623215394164
county_fips,08099,1,0.031036623215394164
county_fips,08101,1,0.031036623215394164
county_fips,08103,1,0.031036623215394164
county_fips,08105,1,0.031036623215394164
county_fips,08107,1,0.031036623215394164
county_fips,08109,1,0.031036623215394164
county_fips,08111,1,0.031036623215394164
county_fips,08113,1,0.031036623215394164
county_fips,08115,1,0.031036623215394164
county_fips,08117,1,0.031036623215394164
county_fips,08119,1,0.031036623215394164
county_fips,08121,1,0.031036623215394164
county_fips,08123,1,0.031036623215394164
county_fips,08125,1,0.031036623215394164
county_fips,09110,1,0.031036623215394164
county_fips,09120,1,0.031036623215394164
county_fips,09130,1,0.031036623215394164
county_fips,09140,1,0.031036623215394164
county_fips,09150,1,0.031036623215394164
county_fips,09160,1,0.031036623215394164
county_fips,09170,1,0.031036623215394164
county_fips,09180,1,0.031036623215394164
county_fips,09190,1,0.031036623215394164
county_fips,10001,1,0.031036623215394164
county_fips,10003,1,0.031036623215394164
county_fips,10005,1,0.031036623215394164
county_fips,11001,1,0.031036623215394164
county_fips,12001,1,0.031036623215394164
county_fips,12003,1,0.031036623215394164
county_fips,12005,1,0.031036623215394164
county_fips,12007,1,0.031036623215394164
county_fips,12009,1,0.031036623215394164
county_fips,12011,1,0.031036623215394164
county_fips,12013,1,0.031036623215394164
county_fips,12015,1,0.031036623215394164
county_fips,12017,1,0.031036623215394164
county_fips,12019,1,0.031036623215394164
county_fips,12021,1,0.031036623215394164
county_fips,12023,1,0.031036623215394164
county_fips,12027,1,0.031036623215394164
county_fips,12029,1,0.031036623215394164
county_fips,12031,1,0.031036623215394164
county_fips,12033,1,0.031036623215394164
county_fips,12035,1,0.031036623215394164
county_fips,12037,1,0.031036623215394164
county_fips,12039,1,0.031036623215394164
county_fips,12041,1,0.031036623215394164
county_fips,12043,1,0.031036623215394164
county_fips,12045,1,0.031036623215394164
county_fips,12047,1,0.031036623215394164
county_fips,12049,1,0.031036623215394164
county_fips,12051,1,0.031036623215394164
county_fips,12053,1,0.031036623215394164
county_fips,12055,1,0.031036623215394164
county_fips,12057,1,0.031036623215394164
county_fips,12059,1,0.031036623215394164
county_fips,12061,1,0.031036623215394164
county_fips,12063,1,0.031036623215394164
county_fips,12065,1,0.031036623215394164
county_fips,12067,1,0.031036623215394164
county_fips,12069,1,0.031036623215394164
county_fips,12071,1,0.031036623215394164
county_fips,12073,1,0.031036623215394164
county_fips,12075,1,0.031036623215394164
county_fips,12077,1,0.031036623215394164
county_fips,12079,1,0.031036623215394164
county_fips,12081,1,0.031036623215394164
county_fips,12083,1,0.031036623215394164
county_fips,12085,1,0.031036623215394164
county_fips,12086,1,0.031036623215394164
county_fips,12087,1,0.031036623215394164
county_fips,12089,1,0.031036623215394164
county_fips,12091,1,0.031036623215394164
county_fips,12093,1,0.031036623215394164
county_fips,12095,1,0.031036623215394164
county_fips,12097,1,0.031036623215394164
county_fips,12099,1,0.031036623215394164
county_fips,12101,1,0.031036623215394164
county_fips,12103,1,0.031036623215394164
county_fips,12105,1,0.031036623215394164
county_fips,12107,1,0.031036623215394164
county_fips,12109,1,0.031036623215394164
county_fips,12111,1,0.031036623215394164
county_fips,12113,1,0.031036623215394164
county_fips,12115,1,0.031036623215394164
county_fips,12117,1,0.031036623215394164
county_fips,12119,1,0.031036623215394164
county_fips,12121,1,0.031036623215394164
county_fips,12123,1,0.031036623215394164
county_fips,12125,1,0.031036623215394164
county_fips,12127,1,0.031036623215394164
county_fips,12129,1,0.031036623215394164
county_fips,12131,1,0.031036623215394164
county_fips,12133,1,0.031036623215394164
county_fips,13001,1,0.031036623215394164
county_fips,13003,1,0.031036623215394164
county_fips,13005,1,0.031036623215394164
county_fips,13007,1,0.031036623215394164
county_fips,13009,1,0.031036623215394164
county_fips,13011,1,0.031036623215394164
county_fips,13013,1,0.031036623215394164
county_fips,13015,1,0.031036623215394164
county_fips,13017,1,0.031036623215394164
county_fips,13019,1,0.031036623215394164
county_fips,13021,1,0.031036623215394164
county_fips,13023,1,0.031036623215394164
county_fips,13025,1,0.031036623215394164
county_fips,13027,1,0.031036623215394164
county_fips,13029,1,0.031036623215394164
county_fips,13031,1,0.031036623215394164
county_fips,13033,1,0.031036623215394164
county_fips,13035,1,0.031036623215394164
county_fips,13037,1,0.031036623215394164
county_fips,13039,1,0.031036623215394164
county_fips,13043,1,0.031036623215394164
county_fips,13045,1,0.031036623215394164
county_fips,13047,1,0.031036623215394164
county_fips,13049,1,0.031036623215394164
county_fips,13051,1,0.031036623215394164
county_fips,13053,1,0.031036623215394164
county_fips,13055,1,0.031036623215394164
county_fips,13057,1,0.031036623215394164
county_fips,13059,1,0.031036623215394164
county_fips,13061,1,0.031036623215394164
county_fips,13063,1,0.031036623215394164
county_fips,13065,1,0.031036623215394164
county_fips,13067,1,0.031036623215394164
county_fips,13069,1,0.031036623215394164
county_fips,13071,1,0.031036623215394164
county_fips,13073,1,0.031036623215394164
county_fips,13075,1,0.031036623215394164
county_fips,13077,1,0.031036623215394164
county_fips,13079,1,0.031036623215394164
county_fips,13081,1,0.031036623215394164
county_fips,13083,1,0.031036623215394164
county_fips,13085,1,0.031036623215394164
county_fips,13087,1,0.031036623215394164
county_fips,13089,1,0.031036623215394164
county_fips,13091,1,0.031036623215394164
county_fips,13093,1,0.031036623215394164
county_fips,13095,1,0.031036623215394164
county_fips,13097,1,0.031036623215394164
county_fips,13099,1,0.031036623215394164
county_fips,13101,1,0.031036623215394164
county_fips,13103,1,0.031036623215394164
county_fips,13105,1,0.031036623215394164
county_fips,13107,1,0.031036623215394164
county_fips,13109,1,0.031036623215394164
county_fips,13111,1,0.031036623215394164
county_fips,13113,1,0.031036623215394164
county_fips,13115,1,0.031036623215394164
county_fips,13117,1,0.031036623215394164
county_fips,13119,1,0.031036623215394164
county_fips,13121,1,0.031036623215394164
county_fips,13123,1,0.031036623215394164
county_fips,13125,1,0.031036623215394164
county_fips,13127,1,0.031036623215394164
county_fips,13129,1,0.031036623215394164
county_fips,13131,1,0.031036623215394164
county_fips,13133,1,0.031036623215394164
county_fips,13135,1,0.031036623215394164
county_fips,13137,1,0.031036623215394164
county_fips,13139,1,0.031036623215394164
county_fips,13141,1,0.031036623215394164
county_fips,13143,1,0.031036623215394164
county_fips,13145,1,0.031036623215394164
county_fips,13147,1,0.031036623215394164
county_fips,13149,1,0.031036623215394164
county_fips,13151,1,0.031036623215394164
county_fips,13153,1,0.031036623215394164
county_fips,13155,1,0.031036623215394164
county_fips,13157,1,0.031036623215394164
county_fips,13159,1,0.031036623215394164
county_fips,13161,1,0.031036623215394164
county_fips,13163,1,0.031036623215394164
county_fips,13165,1,0.031036623215394164
county_fips,13167,1,0.031036623215394164
county_fips,13169,1,0.031036623215394164
county_fips,13171,1,0.031036623215394164
county_fips,13173,1,0.031036623215394164
county_fips,13175,1,0.031036623215394164
county_fips,13177,1,0.031036623215394164
county_fips,13179,1,0.031036623215394164
county_fips,13181,1,0.031036623215394164
county_fips,13183,1,0.031036623215394164
county_fips,13185,1,0.031036623215394164
county_fips,13187,1,0.031036623215394164
county_fips,13189,1,0.031036623215394164
county_fips,13191,1,0.031036623215394164
county_fips,13193,1,0.031036623215394164
county_fips,13195,1,0.031036623215394164
county_fips,13197,1,0.031036623215394164
county_fips,13199,1,0.031036623215394164
county_fips,13201,1,0.031036623215394164
county_fips,13205,1,0.031036623215394164
county_fips,13207,1,0.031036623215394164
county_fips,13209,1,0.031036623215394164
county_fips,13211,1,0.031036623215394164
county_fips,13213,1,0.031036623215394164
county_fips,13215,1,0.031036623215394164
county_fips,13217,1,0.031036623215394164
county_fips,13219,1,0.031036623215394164
county_fips,13221,1,0.031036623215394164
county_fips,13223,1,0.031036623215394164
county_fips,13225,1,0.031036623215394164
county_fips,13227,1,0.031036623215394164
county_fips,13229,1,0.031036623215394164
county_fips,13231,1,0.031036623215394164
county_fips,13233,1,0.031036623215394164
county_fips,13235,1,0.031036623215394164
county_fips,13237,1,0.031036623215394164
county_fips,13239,1,0.031036623215394164
county_fips,13241,1,0.031036623215394164
county_fips,13243,1,0.031036623215394164
county_fips,13245,1,0.031036623215394164
county_fips,13247,1,0.031036623215394164
county_fips,13249,1,0.031036623215394164
county_fips,13251,1,0.031036623215394164
county_fips,13253,1,0.031036623215394164
county_fips,13255,1,0.031036623215394164
county_fips,13257,1,0.031036623215394164
county_fips,13259,1,0.031036623215394164
county_fips,13261,1,0.031036623215394164
county_fips,13263,1,0.031036623215394164
county_fips,13265,1,0.031036623215394164
county_fips,13267,1,0.031036623215394164
county_fips,13269,1,0.031036623215394164
county_fips,13271,1,0.031036623215394164
county_fips,13273,1,0.031036623215394164
county_fips,13275,1,0.031036623215394164
county_fips,13277,1,0.031036623215394164
county_fips,13279,1,0.031036623215394164
county_fips,13281,1,0.031036623215394164
county_fips,13283,1,0.031036623215394164
county_fips,13285,1,0.031036623215394164
county_fips,13287,1,0.031036623215394164
county_fips,13289,1,0.031036623215394164
county_fips,13291,1,0.031036623215394164
county_fips,13293,1,0.031036623215394164
county_fips,13295,1,0.031036623215394164
county_fips,13297,1,0.031036623215394164
county_fips,13299,1,0.031036623215394164
county_fips,13301,1,0.031036623215394164
county_fips,13303,1,0.031036623215394164
county_fips,13305,1,0.031036623215394164
county_fips,13307,1,0.031036623215394164
county_fips,13309,1,0.031036623215394164
county_fips,13311,1,0.031036623215394164
county_fips,13313,1,0.031036623215394164
county_fips,13315,1,0.031036623215394164
county_fips,13317,1,0.031036623215394164
county_fips,13319,1,0.031036623215394164
county_fips,13321,1,0.031036623215394164
county_fips,15001,1,0.031036623215394164
county_fips,15003,1,0.031036623215394164
county_fips,15005,1,0.031036623215394164
county_fips,15007,1,0.031036623215394164
county_fips,15009,1,0.031036623215394164
county_fips,16001,1,0.031036623215394164
county_fips,16003,1,0.031036623215394164
county_fips,16005,1,0.031036623215394164
county_fips,16007,1,0.031036623215394164
county_fips,16009,1,0.031036623215394164
county_fips,16011,1,0.031036623215394164
county_fips,16013,1,0.031036623215394164
county_fips,16015,1,0.031036623215394164
county_fips,16017,1,0.031036623215394164
county_fips,16019,1,0.031036623215394164
county_fips,16021,1,0.031036623215394164
county_fips,16023,1,0.031036623215394164
county_fips,16025,1,0.031036623215394164
county_fips,16027,1,0.031036623215394164
county_fips,16029,1,0.031036623215394164
county_fips,16031,1,0.031036623215394164
county_fips,16033,1,0.031036623215394164
county_fips,16035,1,0.031036623215394164
county_fips,16037,1,0.031036623215394164
county_fips,16039,1,0.031036623215394164
county_fips,16041,1,0.031036623215394164
county_fips,16043,1,0.031036623215394164
county_fips,16045,1,0.031036623215394164
county_fips,16047,1,0.031036623215394164
county_fips,16049,1,0.031036623215394164
county_fips,16051,1,0.031036623215394164
county_fips,16053,1,0.031036623215394164
county_fips,16055,1,0.031036623215394164
county_fips,16057,1,0.031036623215394164
county_fips,16059,1,0.031036623215394164
county_fips,16061,1,0.031036623215394164
county_fips,16063,1,0.031036623215394164
county_fips,16065,1,0.031036623215394164
county_fips,16067,1,0.031036623215394164
county_fips,16069,1,0.031036623215394164
county_fips,16071,1,0.031036623215394164
county_fips,16073,1,0.031036623215394164
county_fips,16075,1,0.031036623215394164
county_fips,16077,1,0.031036623215394164
county_fips,16079,1,0.031036623215394164
county_fips,16081,1,0.031036623215394164
county_fips,16083,1,0.031036623215394164
county_fips,16085,1,0.031036623215394164
county_fips,16087,1,0.031036623215394164
county_fips,17001,1,0.031036623215394164
county_fips,17003,1,0.031036623215394164
county_fips,17005,1,0.031036623215394164
county_fips,17007,1,0.031036623215394164
county_fips,17009,1,0.031036623215394164
county_fips,17011,1,0.031036623215394164
county_fips,17013,1,0.031036623215394164
county_fips,17015,1,0.031036623215394164
county_fips,17017,1,0.031036623215394164
county_fips,17019,1,0.031036623215394164
county_fips,17021,1,0.031036623215394164
county_fips,17023,1,0.031036623215394164
county_fips,17025,1,0.031036623215394164
county_fips,17027,1,0.031036623215394164
county_fips,17029,1,0.031036623215394164
county_fips,17031,1,0.031036623215394164
county_fips,17033,1,0.031036623215394164
county_fips,17035,1,0.031036623215394164
county_fips,17037,1,0.031036623215394164
county_fips,17039,1,0.031036623215394164
county_fips,17041,1,0.031036623215394164
county_fips,17043,1,0.031036623215394164
county_fips,17045,1,0.031036623215394164
county_fips,17047,1,0.031036623215394164
county_fips,17049,1,0.031036623215394164
county_fips,17051,1,0.031036623215394164
county_fips,17053,1,0.031036623215394164
county_fips,17055,1,0.031036623215394164
county_fips,17057,1,0.031036623215394164
county_fips,17059,1,0.031036623215394164
county_fips,17061,1,0.031036623215394164
county_fips,17063,1,0.031036623215394164
county_fips,17065,1,0.031036623215394164
county_fips,17067,1,0.031036623215394164
county_fips,17069,1,0.031036623215394164
county_fips,17071,1,0.031036623215394164
county_fips,17073,1,0.031036623215394164
county_fips,17075,1,0.031036623215394164
county_fips,17077,1,0.031036623215394164
county_fips,17079,1,0.031036623215394164
county_fips,17081,1,0.031036623215394164
county_fips,17083,1,0.031036623215394164
county_fips,17085,1,0.031036623215394164
county_fips,17087,1,0.031036623215394164
county_fips,17089,1,0.031036623215394164
county_fips,17091,1,0.031036623215394164
county_fips,17093,1,0.031036623215394164
county_fips,17095,1,0.031036623215394164
county_fips,17097,1,0.031036623215394164
county_fips,17099,1,0.031036623215394164
county_fips,17101,1,0.031036623215394164
county_fips,17103,1,0.031036623215394164
county_fips,17105,1,0.031036623215394164
county_fips,17107,1,0.031036623215394164
county_fips,17109,1,0.031036623215394164
county_fips,17111,1,0.031036623215394164
county_fips,17113,1,0.031036623215394164
county_fips,17115,1,0.031036623215394164
county_fips,17117,1,0.031036623215394164
county_fips,17119,1,0.031036623215394164
county_fips,17121,1,0.031036623215394164
county_fips,17123,1,0.031036623215394164
county_fips,17125,1,0.031036623215394164
county_fips,17127,1,0.031036623215394164
county_fips,17129,1,0.031036623215394164
county_fips,17131,1,0.031036623215394164
county_fips,17133,1,0.031036623215394164
county_fips,17135,1,0.031036623215394164
county_fips,17137,1,0.031036623215394164
county_fips,17139,1,0.031036623215394164
county_fips,17141,1,0.031036623215394164
county_fips,17143,1,0.031036623215394164
county_fips,17145,1,0.031036623215394164
county_fips,17147,1,0.031036623215394164
county_fips,17149,1,0.031036623215394164
county_fips,17151,1,0.031036623215394164
county_fips,17153,1,0.031036623215394164
county_fips,17155,1,0.031036623215394164
county_fips,17157,1,0.031036623215394164
county_fips,17159,1,0.031036623215394164
county_fips,17161,1,0.031036623215394164
county_fips,17163,1,0.031036623215394164
county_fips,17165,1,0.031036623215394164
county_fips,17167,1,0.031036623215394164
county_fips,17169,1,0.031036623215394164
county_fips,17171,1,0.031036623215394164
county_fips,17173,1,0.031036623215394164
county_fips,17175,1,0.031036623215394164
county_fips,17177,1,0.031036623215394164
county_fips,17179,1,0.031036623215394164
county_fips,17181,1,0.031036623215394164
county_fips,17183,1,0.031036623215394164
county_fips,17185,1,0.031036623215394164
county_fips,17187,1,0.031036623215394164
county_fips,17189,1,0.031036623215394164
county_fips,17191,1,0.031036623215394164
county_fips,17193,1,0.031036623215394164
county_fips,17195,1,0.031036623215394164
county_fips,17197,1,0.031036623215394164
county_fips,17199,1,0.031036623215394164
county_fips,17201,1,0.031036623215394164
county_fips,17203,1,0.031036623215394164
county_fips,18001,1,0.031036623215394164
county_fips,18003,1,0.031036623215394164
county_fips,18005,1,0.031036623215394164
county_fips,18007,1,0.031036623215394164
county_fips,18009,1,0.031036623215394164
county_fips,18011,1,0.031036623215394164
county_fips,18013,1,0.031036623215394164
county_fips,18015,1,0.031036623215394164
county_fips,18017,1,0.031036623215394164
county_fips,18019,1,0.031036623215394164
county_fips,18021,1,0.031036623215394164
county_fips,18023,1,0.031036623215394164
county_fips,18025,1,0.031036623215394164
county_fips,18027,1,0.031036623215394164
county_fips,18029,1,0.031036623215394164
county_fips,18031,1,0.031036623215394164
county_fips,18033,1,0.031036623215394164
county_fips,18035,1,0.031036623215394164
county_fips,18037,1,0.031036623215394164
county_fips,18039,1,0.031036623215394164
county_fips,18041,1,0.031036623215394164
county_fips,18043,1,0.031036623215394164
county_fips,18045,1,0.031036623215394164
county_fips,18047,1,0.031036623215394164
county_fips,18049,1,0.031036623215394164
county_fips,18051,1,0.031036623215394164
county_fips,18053,1,0.031036623215394164
county_fips,18055,1,0.031036623215394164
county_fips,18057,1,0.031036623215394164
county_fips,18059,1,0.031036623215394164
county_fips,18061,1,0.031036623215394164
county_fips,18063,1,0.031036623215394164
county_fips,18065,1,0.031036623215394164
county_fips,18067,1,0.031036623215394164
county_fips,18069,1,0.031036623215394164
county_fips,18071,1,0.031036623215394164
